ZIP,TYPE1,TOWN,STATE,TYPE2,LATITUDE,LONGITUDE,TYPE3,REMOVE
03455,STANDARD,MARLBOROUGH,NH,PRIMARY,42.90,-72.21,NA-US-NH-MARLBOROUGH,false,1140,1895,42897804
03456,STANDARD,MARLOW,NH,PRIMARY,43.11,-72.20,NA-US-NH-MARLOW,false,412,711,14490423
03464,STANDARD,STODDARD,NH,PRIMARY,43.08,-72.10,NA-US-NH-STODDARD,false,494,877,18910348
03850,PO BOX,MELVIN VILLAGE,NH,PRIMARY,43.69,-71.28,NA-US-NH-MELVIN VILLAGE,false,302,521,7973558
03253,STANDARD,MEREDITH,NH,PRIMARY,43.65,-71.50,NA-US-NH-MEREDITH,false,3442,5790,135445606
03770,STANDARD,MERIDEN,NH,PRIMARY,43.52,-72.27,NA-US-NH-MERIDEN,false,346,662,21377839
03054,STANDARD,MERRIMACK,NH,PRIMARY,42.86,-71.48,NA-US-NH-MERRIMACK,false,13512,24084,778515881
03588,STANDARD,MILAN,NH,PRIMARY,44.57,-71.18,NA-US-NH-MILAN,false,886,1560,27208395
03055,STANDARD,MILFORD,NH,PRIMARY,42.83,-71.66,NA-US-NH-MILFORD,false,7581,13156,341975353
03851,STANDARD,MILTON,NH,PRIMARY,43.40,-70.98,NA-US-NH-MILTON,false,2035,3495,76482541
03852,STANDARD,MILTON MILLS,NH,PRIMARY,43.50,-70.97,NA-US-NH-MILTON MILLS,false,299,526,10994336
03853,STANDARD,MIRROR LAKE,NH,PRIMARY,43.63,-71.28,NA-US-NH-MIRROR LAKE,false,293,514,8213488
03771,STANDARD,MONROE,NH,PRIMARY,44.28,-72.01,NA-US-NH-MONROE,false,411,734,14233327
03057,STANDARD,MONT VERNON,NH,PRIMARY,42.90,-71.66,NA-US-NH-MONT VERNON,false,1162,2220,71679368
03254,STANDARD,MOULTONBOROUGH,NH,PRIMARY,43.75,-71.39,NA-US-NH-MOULTONBOROUGH,false,1816,3190,66627549
03060,STANDARD,NASHUA,NH,PRIMARY,42.74,-71.49,NA-US-NH-NASHUA,false,14079,22531,499741938
03061,PO BOX,NASHUA,NH,PRIMARY,42.74,-71.49,NA-US-NH-NASHUA,false,514,749,15744432
03062,STANDARD,NASHUA,NH,PRIMARY,42.74,-71.49,NA-US-NH-NASHUA,false,13861,24132,830284843
03063,STANDARD,NASHUA,NH,PRIMARY,42.74,-71.49,NA-US-NH-NASHUA,false,8680,14547,448354044
03064,STANDARD,NASHUA,NH,PRIMARY,42.74,-71.49,NA-US-NH-NASHUA,false,7174,11911,317056436
03070,STANDARD,NEW BOSTON,NH,PRIMARY,42.96,-71.68,NA-US-NH-NEW BOSTON,false,2487,4693,151620326
03255,STANDARD,NEWBURY,NH,PRIMARY,43.32,-72.03,NA-US-NH-NEWBURY,false,964,1702,40234855
03272,PO BOX,SOUTH NEWBURY,NH,PRIMARY,43.29,-72.00,NA-US-NH-SOUTH NEWBURY,false,,,
03854,PO BOX,NEW CASTLE,NH,PRIMARY,43.05,-70.72,NA-US-NH-NEW CASTLE,false,590,959,45088962
03855,STANDARD,NEW DURHAM,NH,PRIMARY,43.43,-71.17,NA-US-NH-NEW DURHAM,false,1357,2431,57679233
03856,STANDARD,NEWFIELDS,NH,PRIMARY,43.03,-70.93,NA-US-NH-NEWFIELDS,false,853,1636,60250235
03256,STANDARD,NEW HAMPTON,NH,PRIMARY,43.60,-71.65,NA-US-NH-NEW HAMPTON,false,1008,1819,39776313
